a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
E,B,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving hand to the left,0231-10,"['Not moving at all' 'Left.' 'First to the left then to the right.'
 'First to the right then to the left.' 'Right.']",,"In which direction(s) did the person's hand move?
Options: 
A: Not moving at all
B: Left.
C: First to the left then to the right.
D: First to the right then to the left.
E: Right. 
Pick the best suited option.",B,videos/simulated/0231-10.mp4
B,C,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,synthetic human; Eason moving hand up with markerpen,0234-04,"['Down.' 'Not moving at all' 'Up.' 'Downwards then upwards.'
 'Upwards then downwards.']",,"In which direction(s) did the person's hand move?
Options: 
A: Down.
B: Not moving at all
C: Up.
D: Downwards then upwards.
E: Upwards then downwards. 
Pick the best suited option.",C,videos/simulated/0234-04.mp4
A,B,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving hand down with markerpen,0234-05,"['Up.' 'Down.' 'Not moving at all' 'Downwards then upwards.'
 'Upwards then downwards.']",,"In which direction(s) did the person's hand move?
Options: 
A: Up.
B: Down.
C: Not moving at all
D: Downwards then upwards.
E: Upwards then downwards. 
Pick the best suited option.",B,videos/simulated/0234-05.mp4
E,A,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,synthetic human; Eason moving hand to the right,0221-07,"['Right.' 'First to the left then to the right.' 'Left.'
 'Not moving at all' 'First to the right then to the left.']",,"In which direction(s) did the person's hand move?
Options: 
A: Right.
B: First to the left then to the right.
C: Left.
D: Not moving at all
E: First to the right then to the left. 
Pick the best suited option.",A,videos/simulated/0221-07.mp4
B,D,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving hand to the left,0221-08,"['First to the left then to the right.'
 'First to the right then to the left.' 'Not moving at all' 'Left.'
 'Right.']",,"In which direction(s) did the person's hand move?
Options: 
A: First to the left then to the right.
B: First to the right then to the left.
C: Not moving at all
D: Left.
E: Right. 
Pick the best suited option.",D,videos/simulated/0221-08.mp4
C,D,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving hand to the right,0223-07,"['First to the right then to the left.' 'Left.'
 'First to the left then to the right.' 'Right.' 'Not moving at all']",,"In which direction(s) did the person's hand move?
Options: 
A: First to the right then to the left.
B: Left.
C: First to the left then to the right.
D: Right.
E: Not moving at all 
Pick the best suited option.",D,videos/simulated/0223-07.mp4
E,A,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,synthetic human; Eason moving hand to the right with markerpen,0224-07,"['Right.' 'First to the right then to the left.'
 'First to the left then to the right.' 'Not moving at all' 'Left.']",,"In which direction(s) did the person's hand move?
Options: 
A: Right.
B: First to the right then to the left.
C: First to the left then to the right.
D: Not moving at all
E: Left. 
Pick the best suited option.",A,videos/simulated/0224-07.mp4
C,D,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving hand to the left with markerpen,0224-08,"['First to the left then to the right.' 'Not moving at all'
 'First to the right then to the left.' 'Left.' 'Right.']",,"What was the direction of the person's hand movement?
Options: 
A: First to the left then to the right.
B: Not moving at all
C: First to the right then to the left.
D: Left.
E: Right. 
Pick the best suited option.",D,videos/simulated/0224-08.mp4
E,D,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving hand down with markerpen,0225-07,"['Not moving at all' 'Upwards then downwards.' 'Downwards then upwards.'
 'Down.' 'Up.']",,"What was the direction of the person's hand movement?
Options: 
A: Not moving at all
B: Upwards then downwards.
C: Downwards then upwards.
D: Down.
E: Up. 
Pick the best suited option.",D,videos/simulated/0225-07.mp4
D,A,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,synthetic human; Eason moving hand up with markerpen,0225-08,"['Up.' 'Downwards then upwards.' 'Upwards then downwards.'
 'Not moving at all' 'Down.']",,"What was the direction of the person's hand movement?
Options: 
A: Up.
B: Downwards then upwards.
C: Upwards then downwards.
D: Not moving at all
E: Down. 
Pick the best suited option.",A,videos/simulated/0225-08.mp4
D,B,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving hand to the left with markerpen,0226-05,"['First to the left then to the right.' 'Left.' 'Not moving at all'
 'First to the right then to the left.' 'Right.']",,"What was the direction of the person's hand movement?
Options: 
A: First to the left then to the right.
B: Left.
C: Not moving at all
D: First to the right then to the left.
E: Right. 
Pick the best suited option.",B,videos/simulated/0226-05.mp4
C,E,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving hand to the left,0227-07,"['First to the right then to the left.' 'Right.'
 'First to the left then to the right.' 'Not moving at all' 'Left.']",,"What was the direction of the person's hand movement?
Options: 
A: First to the right then to the left.
B: Right.
C: First to the left then to the right.
D: Not moving at all
E: Left. 
Pick the best suited option.",E,videos/simulated/0227-07.mp4
C,C,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,synthetic human; Eason moving hand to the right,0227-08,"['Left.' 'Not moving at all' 'Right.'
 'First to the right then to the left.'
 'First to the left then to the right.']",,"What was the direction of the person's hand movement?
Options: 
A: Left.
B: Not moving at all
C: Right.
D: First to the right then to the left.
E: First to the left then to the right. 
Pick the best suited option.",C,videos/simulated/0227-08.mp4
E,B,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving hand down,0228-07,"['Upwards then downwards.' 'Down.' 'Downwards then upwards.'
 'Not moving at all' 'Up.']",,"What was the direction of the person's hand movement?
Options: 
A: Upwards then downwards.
B: Down.
C: Downwards then upwards.
D: Not moving at all
E: Up. 
Pick the best suited option.",B,videos/simulated/0228-07.mp4
B,D,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving hand up,0228-08,"['Down.' 'Not moving at all' 'Downwards then upwards.' 'Up.'
 'Upwards then downwards.']",,"What was the direction of the person's hand movement?
Options: 
A: Down.
B: Not moving at all
C: Downwards then upwards.
D: Up.
E: Upwards then downwards. 
Pick the best suited option.",D,videos/simulated/0228-08.mp4
B,C,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,synthetic human; Eason moving hand up,0229-07,"['Upwards then downwards.' 'Not moving at all' 'Up.'
 'Downwards then upwards.' 'Down.']",,"What was the direction of the person's hand movement?
Options: 
A: Upwards then downwards.
B: Not moving at all
C: Up.
D: Downwards then upwards.
E: Down. 
Pick the best suited option.",C,videos/simulated/0229-07.mp4
D,E,What was the direction of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving hand down,0229-08,"['Downwards then upwards.' 'Up.' 'Not moving at all'
 'Upwards then downwards.' 'Down.']",,"What was the direction of the person's hand movement?
Options: 
A: Downwards then upwards.
B: Up.
C: Not moving at all
D: Upwards then downwards.
E: Down. 
Pick the best suited option.",E,videos/simulated/0229-08.mp4
D,F,In what orientation did the person move their hand?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,synthetic human; Eason moving bare hand,0577-02,"['Upwards then rightwards.' 'Downwards then rightwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.'
 'Downwards then leftwards.' 'Leftwards then leftwards.']",,"In what orientation did the person move their hand?
Options: 
A: Upwards then rightwards.
B: Downwards then rightwards.
C: Upwards then leftwards.
D: Rightwards then leftwards.
E: Downwards then leftwards.
F: Leftwards then leftwards. 
Pick the best suited option.",F,videos/simulated/0577-02.mp4
E,E,In what orientation did the person move their hand?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving bare hand,0578-02,"['Downwards then upwards' 'Leftwards then rightwards.'
 'Rightwards then upwards.' 'Upwards then downwards.'
 'Leftwards then upwards.' 'Rightwards then downwards.']",,"In what orientation did the person move their hand?
Options: 
A: Downwards then upwards
B: Leftwards then rightwards.
C: Rightwards then upwards.
D: Upwards then downwards.
E: Leftwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",E,videos/simulated/0578-02.mp4
C,E,In what orientation did the person move their hand?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving bare hand,0579-02,"['Upwards then downwards.' 'Leftwards then upwards.'
 'Rightwards then upwards.' 'Rightwards then downwards.'
 'Leftwards then rightwards.' 'Downwards then upwards']",,"In what orientation did the person move their hand?
Options: 
A: Upwards then downwards.
B: Leftwards then upwards.
C: Rightwards then upwards.
D: Rightwards then downwards.
E: Leftwards then rightwards.
F: Downwards then upwards 
Pick the best suited option.",E,videos/simulated/0579-02.mp4
E,D,In what orientation did the person move their hand?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,synthetic human; Eason moving bare hand,0580-02,"['Upwards then rightwards.' 'Downwards then leftwards.'
 'Rightwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Downwards then rightwards.']",,"In what orientation did the person move their hand?
Options: 
A: Upwards then rightwards.
B: Downwards then leftwards.
C: Rightwards then leftwards.
D: Leftwards then downwards.
E: Upwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",D,videos/simulated/0580-02.mp4
C,A,How did the hand's position change directionally?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,synthetic human; Eason moving bare hand,0582-02,"['Upwards then leftwards.' 'Leftwards then downwards.'
 'Downwards then leftwards.' 'Rightwards then leftwards.'
 'Downwards then rightwards.' 'Upwards then rightwards.']",,"How did the hand's position change directionally?
Options: 
A: Upwards then leftwards.
B: Leftwards then downwards.
C: Downwards then leftwards.
D: Rightwards then leftwards.
E: Downwards then rightwards.
F: Upwards then rightwards. 
Pick the best suited option.",A,videos/simulated/0582-02.mp4
F,C,How did the hand's position change directionally?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,synthetic human; Eason moving bare hand,0584-02,"['Downwards then leftwards.' 'Rightwards then leftwards.'
 'Upwards then rightwards.' 'Downwards then rightwards.'
 'Leftwards then downwards.' 'Upwards then leftwards.']",,"How did the hand's position change directionally?
Options: 
A: Downwards then leftwards.
B: Rightwards then leftwards.
C: Upwards then rightwards.
D: Downwards then rightwards.
E: Leftwards then downwards.
F: Upwards then leftwards. 
Pick the best suited option.",C,videos/simulated/0584-02.mp4
D,A,How did the hand's position change directionally?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,synthetic human; Eason moving bare hand,0585-02,"['Rightwards then rightwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.'
 'Downwards then leftwards.' 'Downwards then rightwards.']",,"How did the hand's position change directionally?
Options: 
A: Rightwards then rightwards.
B: Leftwards then downwards.
C: Upwards then leftwards.
D: Upwards then rightwards.
E: Downwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",A,videos/simulated/0585-02.mp4
A,E,What was the directional sequence of the hand's motion?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving bare hand,0587-02,"['Upwards then rightwards.' 'Upwards then leftwards.'
 'Downwards then rightwards.' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Downwards then leftwards.']",,"What was the directional sequence of the hand's motion?
Options: 
A: Upwards then rightwards.
B: Upwards then leftwards.
C: Downwards then rightwards.
D: Leftwards then downwards.
E: Rightwards then leftwards.
F: Downwards then leftwards. 
Pick the best suited option.",E,videos/simulated/0587-02.mp4
F,B,What was the directional sequence of the hand's motion?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving bare hand,0589-02,"['Rightwards then downwards.' 'Downwards then downwards.'
 'Leftwards then upwards.' 'Upwards then downwards.'
 'Leftwards then rightwards.' 'Rightwards then upwards.']",,"What was the directional sequence of the hand's motion?
Options: 
A: Rightwards then downwards.
B: Downwards then downwards.
C: Leftwards then upwards.
D: Upwards then downwards.
E: Leftwards then rightwards.
F: Rightwards then upwards. 
Pick the best suited option.",B,videos/simulated/0589-02.mp4
